age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
20,1,298227,13,10,3,4,4,1,2,0,0,35,1,1
44,1,290521,9,9,5,5,6,5,1,0,0,40,1,1
51,1,56915,9,9,1,2,3,3,2,0,0,40,1,1
20,1,146538,9,9,1,8,3,1,2,0,0,40,1,1
17,9,258872,7,7,3,15,2,1,1,0,0,5,1,1
19,1,206399,9,9,3,8,2,5,1,0,0,40,1,1
45,3,197332,13,10,1,2,3,1,2,0,0,55,1,0
60,1,245062,9,9,1,2,3,1,2,0,0,40,1,0
42,1,197583,11,12,1,5,3,5,2,0,0,40,42,0
44,2,234885,9,9,1,4,1,1,1,0,0,40,1,0
40,1,72887,12,11,1,8,3,2,2,0,0,40,1,0
30,1,180374,9,9,1,5,1,1,1,0,0,40,1,1
38,1,351299,13,10,1,11,3,5,2,0,0,50,1,1
23,1,54012,9,9,1,11,3,1,2,0,0,60,1,1
32,9,115745,13,10,1,15,3,1,2,0,0,40,1,1
44,1,116632,11,12,3,10,2,1,2,0,0,40,1,1
54,5,288825,9,9,1,11,3,5,2,0,0,40,1,1
32,1,132601,14,13,1,6,3,1,2,0,0,50,1,1
50,1,193374,2,2,6,2,6,1,2,0,0,40,1,1
24,1,170070,14,13,3,1,4,1,1,0,0,20,1,1
37,1,126708,9,9,1,9,1,1,1,0,0,60,1,1
52,1,35598,9,9,2,11,6,1,2,0,0,40,1,1
38,1,33983,13,10,1,11,3,1,2,0,0,40,1,1
49,1,192776,15,14,1,5,3,1,2,0,1977,45,1,0
30,1,118551,14,13,1,1,1,1,1,0,0,16,1,0
60,1,201965,13,10,3,6,6,1,2,0,0,40,1,0
22,9,139883,13,10,3,15,2,1,2,0,0,40,1,1
35,1,285020,9,9,3,2,4,1,2,0,0,40,1,1
30,1,303990,9,9,3,11,4,1,2,0,0,60,1,1
67,1,49401,12,11,2,3,4,1,1,0,0,24,1,1
46,1,279196,14,13,3,2,4,1,1,0,0,40,1,1
17,1,211870,5,5,3,3,4,1,2,0,0,6,1,1
22,1,281432,13,10,3,7,2,1,2,0,0,30,1,1
27,1,161155,6,6,3,3,4,1,2,0,0,40,1,1
23,1,197904,9,9,3,3,6,1,1,0,0,35,1,1
33,1,111746,11,12,1,2,3,1,2,0,0,45,22,1
43,2,170721,13,10,1,2,3,1,2,0,0,20,1,1
28,6,70100,14,13,3,6,4,1,2,0,0,20,1,1
41,1,193626,9,9,6,2,6,1,1,0,0,40,1,1
52,9,271749,8,8,3,15,5,5,2,594,0,40,1,1
25,1,189775,13,10,6,9,2,5,1,0,0,20,1,1
63,9,401531,2,2,1,15,3,1,2,0,0,35,1,1
59,5,286967,9,9,1,11,3,1,2,0,0,45,1,1
45,5,164427,14,13,2,6,6,1,1,0,0,40,1,1
38,1,91039,14,13,1,4,3,1,2,15024,0,60,1,0
40,1,347934,9,9,3,3,4,1,1,0,0,35,1,1
46,4,371373,9,9,2,9,4,1,2,0,0,40,1,1
35,1,32220,11,12,3,5,4,1,1,0,0,60,1,1
34,1,187251,9,9,2,6,6,1,1,0,0,25,1,1
33,1,178107,14,13,3,2,2,1,2,0,0,20,1,1
41,1,343121,9,9,2,9,6,1,1,0,0,36,1,1
20,1,262749,13,10,3,8,2,1,2,0,0,40,1,1
23,1,403107,3,3,3,3,2,1,2,0,0,40,37,1
26,1,64293,13,10,3,6,4,1,1,0,0,35,1,1
72,9,303588,9,9,1,15,3,1,2,0,0,20,1,1
23,5,324960,9,9,3,10,4,1,2,0,0,40,18,1
62,5,114060,9,9,1,11,3,1,2,0,0,40,1,1
52,1,48925,13,10,1,9,3,1,2,0,0,40,1,1
58,1,180980,13,10,2,3,6,1,1,0,0,42,24,1
25,1,181054,14,13,3,4,4,1,1,0,0,40,1,1
24,1,388093,14,13,3,5,4,5,2,0,0,40,1,1
19,1,249609,13,10,3,13,2,1,2,0,0,8,1,1
43,1,112131,13,10,1,5,3,1,2,0,0,40,1,1
47,5,543162,9,9,4,9,6,5,1,0,0,40,1,1
39,1,91996,9,9,2,3,6,1,1,0,0,40,1,1
49,1,141944,12,11,6,7,6,1,2,0,1380,42,1,1
53,9,251804,3,3,5,15,6,5,1,0,0,30,1,1
32,1,37070,12,11,3,2,4,1,2,0,0,45,1,1
34,1,337587,13,10,1,6,3,1,2,0,0,50,1,0
28,1,189346,9,9,2,2,4,1,2,0,0,45,1,1
57,9,222216,12,11,5,15,6,1,1,0,0,38,1,1
25,1,267044,13,10,3,9,4,3,1,0,0,20,1,1
20,9,214635,13,10,3,15,2,1,2,0,0,24,1,1
21,9,204226,13,10,3,15,6,1,1,0,0,35,1,1
34,1,108116,14,13,1,6,3,1,2,0,0,50,1,0
38,3,99146,14,13,1,5,3,1,2,15024,0,80,1,0
50,1,196232,9,9,1,5,3,1,2,7688,0,50,1,0
24,5,248344,13,10,2,7,4,5,2,0,0,50,1,1
37,5,186035,13,10,1,1,3,1,2,0,0,45,1,0
44,1,177905,13,10,2,8,6,1,2,0,0,58,1,0
28,1,85812,13,10,1,4,1,1,1,0,0,40,1,1
42,1,221172,14,13,1,5,3,1,2,0,0,40,1,0
74,1,99183,13,10,2,9,4,1,1,0,0,9,1,1
38,2,190387,9,9,1,2,3,1,2,0,0,50,1,1
44,2,202692,15,14,1,6,3,1,2,0,0,40,1,1
44,1,109339,7,7,2,8,6,4,1,0,0,46,4,1
26,1,108658,9,9,3,8,4,1,2,0,0,40,1,1
36,1,197202,9,9,1,3,3,5,2,0,0,40,1,1
41,1,101739,11,12,1,5,1,1,1,0,0,50,1,0
67,1,231559,10,15,1,6,3,1,2,20051,0,48,1,0
39,5,207853,8,8,1,1,3,1,2,0,0,50,1,1
57,1,190942,2,2,5,12,4,5,1,0,0,30,1,1
29,1,102345,12,11,4,2,4,1,2,0,0,40,1,1
31,3,41493,14,13,3,10,4,1,1,0,0,45,1,1
34,9,190027,9,9,3,15,6,5,1,0,0,40,1,1
44,1,210525,13,10,1,11,3,1,2,0,0,40,1,1
29,1,133937,16,16,3,6,2,1,2,0,0,40,1,1
30,1,237903,13,10,3,7,6,1,1,0,0,40,1,1
27,1,163862,9,9,3,11,4,1,2,0,0,40,1,1
27,1,201872,13,10,1,4,3,1,2,0,0,50,1,1
32,1,84179,9,9,3,7,4,1,1,0,0,45,1,1
58,1,51662,6,6,1,3,1,1,1,0,0,8,1,1
35,5,233327,13,10,1,13,3,1,2,0,0,40,1,1
21,1,259510,9,9,3,7,2,1,2,0,0,36,1,1
28,1,184831,13,10,3,2,6,1,2,0,0,40,1,1
46,2,245724,13,10,2,5,4,1,2,0,0,50,1,1
36,2,27053,9,9,4,3,6,1,1,0,0,40,1,1
72,1,205343,7,7,5,9,6,1,1,0,0,40,1,1
35,1,229328,9,9,1,8,1,5,1,0,0,40,1,1
33,4,319560,12,11,2,2,6,5,1,0,0,40,1,0
69,1,136218,7,7,3,8,4,1,1,0,0,40,1,1
35,1,54576,9,9,1,8,3,1,2,0,0,40,1,1
31,1,323069,9,9,4,9,6,1,1,0,0,20,42,1
34,1,148291,9,9,1,1,1,1,1,0,0,32,1,1
30,1,152453,7,7,1,3,3,1,2,0,0,40,21,1
28,1,114053,14,13,3,11,4,1,2,0,0,55,1,1
54,1,212960,14,13,1,4,3,1,2,0,0,35,1,0
47,1,264052,13,10,1,6,3,1,2,0,0,50,1,0
24,1,82804,9,9,3,7,6,5,1,0,0,40,1,1
52,2,334273,14,13,1,6,3,1,2,0,0,60,1,0
20,1,27337,9,9,3,7,2,3,2,0,0,48,1,1
43,3,188436,15,14,1,5,3,1,2,5013,0,45,1,1
45,1,433665,4,4,4,3,6,1,1,0,0,40,21,1
29,2,110663,9,9,4,2,4,1,2,0,0,35,1,1
47,1,87490,15,14,2,5,6,1,2,0,0,42,1,1
24,1,354351,9,9,3,2,2,1,2,0,0,40,1,1
51,1,95469,9,9,1,6,3,1,2,0,0,40,1,1
17,1,242718,7,7,3,4,2,1,2,0,0,12,1,1
37,1,22463,12,11,1,2,3,1,2,0,1977,40,1,0
27,1,158156,16,16,3,6,4,1,1,0,0,70,1,1
29,1,350162,14,13,1,5,1,1,2,0,0,40,1,0
18,9,165532,8,8,3,15,2,1,2,0,0,25,1,1
36,2,28738,11,12,2,4,6,1,1,0,0,35,1,1
58,5,283635,14,13,3,6,4,1,1,0,0,40,1,1
26,2,86646,13,10,1,2,3,1,2,0,0,45,1,1
65,9,195733,13,10,1,15,3,1,2,0,0,30,1,0
57,1,69884,9,9,1,4,3,1,2,0,0,40,1,0
59,1,199713,9,9,1,2,3,1,2,0,0,40,1,1
27,1,181659,9,9,1,8,3,1,2,0,0,40,1,1
31,2,340939,14,13,3,1,4,1,2,0,0,40,1,1
21,1,197747,13,10,3,4,2,1,1,0,0,24,1,1
29,1,34292,13,10,3,9,4,1,2,0,0,60,1,1
18,1,156764,7,7,3,3,2,1,2,0,0,40,1,1
52,1,25826,6,6,1,2,3,1,2,0,1887,47,1,0
57,3,103948,14,13,2,6,4,1,2,0,0,80,1,1
42,9,137390,9,9,1,15,3,1,2,0,0,40,1,1
55,9,105138,9,9,1,15,1,2,1,0,0,40,1,1
60,1,39352,4,4,3,11,4,1,2,0,0,48,1,0
31,1,168387,14,13,1,6,3,1,2,7688,0,40,5,0
23,1,117789,14,13,3,9,2,1,1,0,0,40,1,1
27,1,267147,9,9,3,4,2,1,2,0,0,40,1,1
23,9,99399,13,10,3,15,6,3,1,0,0,25,1,1
42,2,214242,10,15,1,6,3,1,2,0,1902,50,1,0
25,1,200408,13,10,3,1,4,1,2,2174,0,40,1,1
49,1,136455,14,13,3,6,4,1,1,0,0,45,1,1
32,1,239824,14,13,3,1,4,1,2,0,0,40,1,1
19,1,217039,13,10,3,9,2,1,2,0,0,28,1,1
60,1,51290,4,4,2,3,4,1,1,0,0,40,1,1
42,5,175674,5,5,1,3,3,1,2,0,0,40,1,1
35,2,194404,11,12,3,10,4,1,2,0,0,40,1,1
48,1,45612,9,9,3,9,6,5,1,0,0,37,1,1
51,1,410114,15,14,1,2,3,1,2,0,0,40,1,0
29,1,182521,9,9,3,2,4,3,2,0,0,40,1,1
36,5,339772,9,9,4,5,4,5,2,0,0,40,1,1
17,1,169658,6,6,3,3,2,1,1,0,0,21,1,1
52,1,200853,15,14,2,6,4,1,1,6849,0,60,1,1
24,1,247564,9,9,3,2,4,1,2,0,0,40,1,1
24,1,249909,9,9,1,7,3,1,2,0,0,50,1,1
26,5,208122,14,13,3,6,2,1,2,1055,0,40,1,1
27,1,109881,14,13,3,3,2,1,1,0,0,20,1,1
39,1,207824,9,9,3,7,2,1,2,0,0,60,1,1
30,1,369027,9,9,1,11,3,5,2,0,0,45,1,1
50,2,114117,9,9,1,5,3,1,2,0,0,32,1,1
52,3,51048,14,13,1,4,3,1,2,0,0,55,1,1
46,1,102388,10,15,1,6,3,1,2,15024,0,45,1,0
23,1,190483,14,13,3,4,2,1,1,0,0,20,1,1
45,1,462440,7,7,5,3,4,5,1,0,0,20,1,1
65,1,109351,5,5,5,12,6,5,1,0,0,24,1,1
29,1,34383,12,11,1,11,3,1,2,0,0,55,1,1
47,1,241832,5,5,6,7,6,1,2,0,0,40,37,1
30,1,124187,9,9,3,10,2,5,2,0,0,60,1,1
34,1,153614,9,9,1,4,3,1,2,0,0,45,1,0
38,2,267556,9,9,1,4,3,1,2,0,0,64,1,1
33,1,205469,13,10,1,5,3,1,2,0,0,40,1,0
49,1,268090,14,13,1,4,3,1,2,0,0,26,1,0
47,2,165039,13,10,3,3,6,5,1,0,0,40,1,1
49,5,120451,6,6,4,3,6,5,1,0,0,40,1,1
43,1,154374,13,10,1,2,3,1,2,15024,0,60,1,0
30,1,103649,14,13,1,9,1,5,1,0,0,40,1,0
58,2,35723,9,9,1,2,3,1,2,0,0,60,1,1
19,1,262601,9,9,3,3,2,1,1,0,0,14,1,1
21,1,226181,14,13,3,7,4,1,2,0,0,40,1,1
33,1,175697,14,13,1,5,3,1,2,15024,0,60,1,0
47,3,248145,3,3,1,11,3,1,2,0,0,50,13,1
52,2,289436,16,16,1,6,3,1,2,0,0,60,1,0
26,1,75654,9,9,2,2,4,1,2,0,0,55,1,1
60,1,199378,9,9,1,2,3,1,2,0,0,40,1,1
21,1,160968,13,10,3,7,2,1,2,0,0,40,1,1
36,1,188563,13,10,1,4,3,1,2,5178,0,50,1,0
31,1,55849,13,10,1,2,3,1,2,0,0,45,1,1
50,3,195322,16,16,4,6,4,1,2,0,0,40,1,0
31,5,402089,9,9,2,9,6,1,1,0,0,40,1,1
71,1,78277,9,9,1,2,3,1,2,0,0,15,1,1
58,9,158611,9,9,1,15,3,1,2,0,0,50,1,1
30,6,169496,14,13,1,1,3,1,2,0,0,40,1,0
20,1,130959,13,10,3,3,2,1,2,0,0,20,1,1
24,1,556660,9,9,3,5,5,1,2,4101,0,50,1,1
35,1,292472,16,16,1,6,3,2,2,0,0,40,28,0
38,6,143774,13,10,4,5,4,1,1,0,0,45,1,1
27,1,288341,9,9,3,8,2,1,1,0,0,32,1,1
29,6,71592,13,10,3,9,6,2,1,0,0,40,16,1
70,9,167358,5,5,5,15,6,1,1,1111,0,15,1,1
34,1,106742,9,9,1,2,3,1,2,0,0,45,1,1
44,1,219288,4,4,1,2,3,1,2,0,0,35,1,1
43,1,174524,9,9,1,8,3,1,2,0,0,40,1,0
44,2,335183,8,8,1,7,3,5,2,0,0,40,1,0
35,1,261293,15,14,3,4,4,1,2,0,0,60,1,1
27,1,111900,13,10,3,6,4,1,2,0,0,40,1,1
43,5,194360,15,14,3,6,4,1,2,0,0,38,1,1
20,1,81145,13,10,3,4,4,1,1,0,0,25,1,1
42,1,341204,11,12,2,6,6,1,1,8614,0,40,1,0
27,6,249362,13,10,1,11,3,1,2,3411,0,40,1,1
42,1,247019,9,9,1,2,3,5,2,0,0,40,1,0
20,9,114746,7,7,6,15,2,2,1,0,1762,40,11,1
24,1,172146,5,5,3,8,4,1,2,0,1721,40,1,1
48,4,110457,13,10,2,5,4,1,2,0,0,40,1,1
17,9,80077,7,7,3,15,2,1,1,0,0,20,1,1
17,2,368700,7,7,3,10,2,1,2,0,0,10,1,1
33,1,182556,14,13,1,5,3,1,2,0,0,40,1,0
50,3,219420,9,9,1,4,3,1,2,0,0,50,1,0
22,1,240817,9,9,3,4,2,1,1,2597,0,40,1,1
17,1,102726,8,8,3,3,2,1,2,0,0,16,1,1
32,1,226267,13,10,1,9,3,1,2,0,0,40,21,1
31,1,125457,9,9,3,2,4,1,2,0,0,45,1,1
58,2,204021,9,9,5,5,4,1,2,0,0,50,1,1
29,5,92262,9,9,3,13,2,1,2,0,0,48,1,1
37,1,161141,12,11,1,2,3,1,2,0,0,40,22,0
34,2,190290,9,9,1,2,3,1,2,0,0,40,1,0
23,5,430828,13,10,4,5,6,5,2,0,0,40,1,1
18,6,59342,7,7,3,9,2,1,1,0,0,5,1,1
34,1,136721,9,9,2,5,4,1,1,0,0,40,1,1
66,9,149422,4,4,3,15,4,1,2,0,0,4,1,1
45,5,86644,14,13,1,6,1,1,1,0,0,55,1,1
41,1,195124,15,14,3,5,4,1,2,0,0,35,25,1
26,1,167350,9,9,3,3,5,1,2,0,0,30,1,1
54,5,113000,13,10,1,10,3,1,2,0,0,40,1,1
24,1,140027,13,10,3,8,2,5,1,0,0,45,1,1
42,1,262425,13,10,1,6,3,1,2,0,0,50,1,1
20,1,316702,13,10,3,6,2,1,2,0,0,20,1,1
23,6,335453,14,13,3,1,4,1,1,0,0,20,1,1
25,9,202480,11,12,3,15,5,1,2,0,0,45,1,1
35,1,203628,15,14,3,6,4,1,2,0,0,60,1,0
31,1,118710,15,14,1,1,3,1,2,0,1902,40,1,0
30,1,189620,14,13,3,6,2,1,1,0,0,40,18,1
19,1,475028,9,9,3,4,2,1,1,0,0,20,1,1
36,5,110866,14,13,3,6,4,1,2,0,0,50,1,1
31,1,243605,14,13,5,4,6,1,1,0,1380,40,13,1
21,1,163870,13,10,3,7,2,1,2,0,0,30,1,1
31,2,80145,13,10,1,2,3,1,2,0,0,40,1,1
46,1,295566,16,16,2,6,6,1,1,25236,0,65,1,0
44,1,63042,14,13,2,5,2,1,1,0,0,50,1,0
40,1,229148,8,8,1,3,3,5,2,0,0,40,19,1
45,1,242552,13,10,3,4,4,5,2,0,0,40,1,1
60,1,177665,9,9,1,2,3,1,2,0,0,35,1,1
18,1,208103,7,7,3,3,5,1,2,0,0,25,1,1
28,1,296450,14,13,1,6,3,1,2,0,0,40,1,1
36,1,70282,13,10,2,9,6,5,1,0,0,40,1,1
36,1,271767,14,13,4,6,4,1,2,0,0,40,42,1
40,1,144995,12,11,1,1,3,1,2,4386,0,40,1,1
36,5,382635,14,13,2,9,6,1,1,0,0,35,15,1
31,1,295697,9,9,4,3,6,5,1,0,0,40,1,1
33,1,194141,9,9,1,8,3,1,2,0,0,40,1,1
19,6,378418,9,9,3,1,2,1,1,0,0,40,1,1
22,1,214399,13,10,3,4,2,1,1,0,0,15,1,1
34,1,217460,14,13,1,5,3,1,2,0,0,45,1,0
33,1,182556,9,9,3,3,4,1,2,0,0,40,1,1
41,1,125831,9,9,1,2,3,1,2,0,2051,60,1,1
29,1,271328,14,13,3,6,4,1,2,4650,0,40,1,1
50,5,50459,9,9,1,5,3,1,2,0,0,42,1,0
42,1,162140,14,13,1,5,3,1,2,7298,0,45,1,0
43,1,177937,14,13,3,6,4,1,2,0,0,40,42,0
44,1,111502,9,9,1,4,1,1,1,0,0,40,1,1
20,1,299047,13,10,3,3,4,1,1,0,0,20,1,1
31,1,223212,9,9,1,3,3,1,2,0,0,40,21,1
65,2,118474,7,7,1,5,3,1,2,9386,0,59,42,0
23,1,352139,13,10,3,3,4,1,1,0,0,24,1,1
55,1,173093,13,10,2,9,4,2,1,0,0,40,1,1
26,1,181655,12,11,1,9,3,1,2,0,2377,45,1,1
25,1,332702,12,11,3,3,2,1,1,0,0,15,1,1
45,9,51164,13,10,1,15,1,5,1,0,0,40,1,1
35,1,234901,13,10,1,2,3,1,2,2407,0,40,1,1
36,1,131414,13,10,3,4,4,5,1,0,0,36,1,1
43,6,260960,14,13,1,6,3,1,2,0,0,50,1,1
56,1,156052,9,9,5,3,6,5,1,594,0,20,1,1
42,1,279914,14,13,1,1,3,1,2,0,0,40,1,0
19,1,192453,13,10,3,3,5,1,1,0,0,25,1,1
55,2,200939,9,9,1,11,3,1,2,0,0,72,1,1
42,1,151408,15,14,3,5,4,1,1,14084,0,50,1,0
26,1,112847,12,11,3,1,2,1,2,0,0,40,1,1
17,1,316929,8,8,3,7,2,1,2,0,0,20,1,1
42,5,126319,14,13,1,6,1,1,1,0,0,40,1,0
55,1,197422,9,9,1,11,3,1,2,7688,0,40,1,0
32,1,267736,13,10,3,9,2,5,1,0,0,40,1,1
29,1,267034,7,7,3,2,2,5,2,0,0,40,29,1
46,6,193047,14,13,1,6,3,1,2,0,0,37,1,1
29,6,356089,14,13,1,5,3,1,2,7688,0,40,1,0
22,1,223515,14,13,3,6,6,1,2,0,0,20,1,1
58,2,87510,6,6,1,2,3,1,2,0,0,40,1,1
23,1,145111,9,9,3,11,6,1,2,0,0,50,1,1
39,1,48093,9,9,3,7,4,1,2,0,0,40,1,1
27,1,31757,12,11,3,2,2,1,2,0,0,38,1,1
54,1,285854,9,9,1,11,3,1,2,0,0,40,1,0
33,5,120064,14,13,3,6,4,1,1,0,0,45,1,1
46,4,167381,9,9,1,9,1,1,1,0,0,40,1,0
37,1,103408,9,9,3,10,4,5,2,0,0,40,1,1
36,1,101460,9,9,3,3,4,1,1,0,0,18,1,1
59,5,420537,9,9,1,9,1,1,1,0,0,38,1,0
34,5,119411,9,9,2,13,6,1,2,0,0,40,22,1
53,3,128272,16,16,1,5,3,1,2,0,0,70,1,0
51,1,386773,14,13,3,4,4,1,2,0,0,55,1,0
32,1,283268,6,6,4,3,6,1,1,0,0,42,1,1
31,6,301526,13,10,6,3,5,1,2,0,0,40,1,1
22,1,151790,13,10,1,4,1,1,1,0,0,30,6,1
47,2,106252,14,13,2,4,4,1,1,0,0,50,1,1
32,1,188557,9,9,3,8,4,1,2,0,0,40,1,1
26,1,171114,13,10,3,10,4,1,1,0,0,38,1,1
37,1,327323,3,3,4,10,4,1,2,0,0,32,32,1
31,1,244147,9,9,2,2,6,1,2,0,0,55,1,1
37,1,280282,12,11,1,1,1,1,1,0,0,24,1,0
55,1,116442,9,9,3,4,4,1,2,0,0,38,1,1
23,5,282579,12,11,2,1,4,1,2,0,0,56,1,1
36,1,51838,13,10,2,9,6,1,1,0,0,40,1,1
34,1,73585,15,14,1,6,3,1,2,0,0,40,42,1
43,1,226902,14,13,1,4,3,1,2,0,0,50,1,0
54,1,279129,13,10,3,1,4,1,2,0,0,40,1,1
43,6,146908,13,10,1,2,3,1,2,0,0,40,42,1
28,1,196690,12,11,3,8,4,1,1,0,1669,42,1,1
40,1,130760,12,11,1,5,3,1,2,0,0,50,1,0
41,2,49572,13,10,1,5,3,1,2,0,0,60,1,1
40,1,237601,14,13,3,4,4,4,1,0,0,55,1,0
42,1,169628,13,10,2,9,4,5,1,0,0,38,1,1
61,2,36671,9,9,1,10,3,1,2,0,2352,50,1,1
18,1,231193,8,8,3,8,2,1,2,0,0,30,1,1
59,9,192130,9,9,1,15,3,1,2,0,0,16,1,1
21,9,149704,9,9,3,15,4,1,1,1055,0,40,1,1
48,1,102102,12,11,1,1,3,1,2,0,0,50,1,0
41,3,32185,14,13,1,1,3,1,2,0,0,40,1,1
18,9,196061,13,10,3,15,2,1,2,0,0,33,1,1
23,1,211046,9,9,3,4,4,1,1,2463,0,40,1,1
60,1,31577,9,9,1,11,3,1,2,0,0,60,1,0
22,1,162343,13,10,3,3,5,5,2,0,0,20,1,1
61,1,128831,9,9,1,8,3,1,2,0,0,40,1,1
25,1,316688,9,9,3,8,4,5,2,0,0,40,1,1
46,1,90758,15,14,3,1,4,1,2,0,0,35,1,0
43,1,274363,14,13,1,5,3,1,2,0,1902,40,3,0
43,1,154538,11,12,2,2,4,1,2,0,0,40,1,1
24,1,106085,9,9,3,3,2,5,2,0,1721,30,1,1
68,2,315859,7,7,3,10,6,1,2,0,0,20,1,1
31,1,51471,9,9,2,9,6,1,1,0,0,38,1,1
17,1,193830,7,7,3,4,2,1,1,0,0,20,1,1
32,1,231043,9,9,1,2,3,1,2,5178,0,48,1,0
50,9,23780,15,14,6,15,5,1,2,0,0,40,1,1
33,1,169879,14,13,1,6,3,1,2,3103,0,47,1,0
64,1,270333,14,13,1,6,3,1,2,0,0,40,1,0
20,1,138768,9,9,3,11,2,1,2,0,0,30,1,1
30,1,191571,9,9,4,3,2,1,1,0,0,36,1,1
22,9,219941,13,10,3,15,2,5,2,0,0,40,1,1
43,1,94113,13,10,2,5,4,1,2,0,0,45,1,1
22,1,137510,13,10,3,9,2,1,2,0,0,40,1,1
17,1,32607,6,6,3,10,2,1,2,0,0,20,1,1
47,2,93208,9,9,1,3,1,1,1,0,0,75,17,1
41,1,254440,12,11,3,6,4,1,1,0,0,60,1,1
56,1,186556,13,10,1,2,3,1,2,0,0,50,1,0
64,1,169871,9,9,1,11,3,1,2,0,0,45,1,1
47,1,191277,9,9,1,11,3,1,2,0,0,50,1,0
48,1,167159,12,11,3,9,6,1,2,0,0,40,1,1
31,1,171871,15,14,3,6,4,1,1,0,0,46,1,1
29,1,154411,12,11,3,1,2,1,2,0,0,40,1,1
30,1,129227,9,9,5,9,4,1,1,0,0,40,1,1
32,1,110331,9,9,1,5,3,1,2,0,1672,60,1,1
57,1,34269,9,9,5,11,6,1,2,0,653,42,1,0
62,1,174355,9,9,5,3,4,1,1,0,0,40,1,1
39,1,680390,9,9,4,8,6,1,1,0,0,24,1,1
43,1,233130,13,10,3,9,4,1,2,0,0,25,1,1
24,3,165474,14,13,3,4,2,1,2,0,0,40,1,1
42,9,257780,7,7,1,15,3,1,2,0,0,15,1,1
53,1,194259,13,10,1,9,1,1,1,4386,0,40,1,0
26,1,280093,13,10,3,7,2,1,2,0,0,40,1,1
73,2,177387,9,9,1,5,3,1,2,0,0,40,1,1
72,9,28929,7,7,5,15,4,1,1,0,0,24,1,1
55,1,105304,9,9,1,8,3,1,2,0,0,40,1,1
25,1,499233,9,9,2,9,4,1,2,0,0,40,1,1
41,1,180572,14,13,2,6,4,1,1,0,0,50,1,0
24,1,321435,14,13,3,5,4,1,2,0,0,50,1,1
63,1,86108,9,9,5,10,4,1,2,0,0,6,1,1
17,1,198124,7,7,3,4,2,1,2,0,0,20,1,1
35,1,135162,13,10,1,2,3,1,2,0,0,50,1,1
51,1,146813,13,10,1,6,3,1,2,0,0,40,1,0
62,5,291175,14,13,5,6,4,1,1,0,0,48,1,1
55,1,387569,9,9,1,2,3,1,2,4386,0,40,1,0
43,1,102895,13,10,2,6,4,1,2,0,0,40,1,1
40,5,33274,9,9,2,3,4,1,1,0,0,50,1,1
37,1,86551,14,13,1,5,3,1,2,0,0,45,1,0
39,1,138192,14,13,1,2,3,1,2,0,0,40,1,1
31,1,118966,9,9,3,2,2,1,2,0,0,18,1,1
61,1,99784,15,14,5,6,4,1,1,0,0,40,1,0
26,1,90980,12,11,2,9,4,1,1,0,0,55,1,1
46,2,177407,9,9,1,4,3,1,2,0,0,50,1,1
26,1,96467,14,13,3,6,4,1,1,0,0,40,1,1
48,6,327886,16,16,2,6,2,1,2,0,0,50,1,0
34,1,111567,9,9,3,11,2,1,2,0,0,40,1,1
34,5,166545,9,9,3,9,2,1,1,0,0,40,1,1
59,1,142182,9,9,1,3,3,1,2,0,0,40,1,0
34,1,188798,14,13,3,6,2,1,1,0,0,40,1,1
49,1,38563,14,13,3,5,4,1,1,0,0,56,1,0
18,1,216284,7,7,3,9,2,1,1,0,0,20,1,1
43,1,191547,9,9,1,10,3,1,2,0,0,40,21,1
48,1,285335,7,7,1,5,3,1,2,0,0,50,1,1
28,3,142712,13,10,1,5,3,1,2,0,0,70,1,1
33,1,80945,9,9,1,8,3,1,2,0,0,40,1,1
24,1,309055,13,10,3,4,4,1,1,0,0,15,1,1
21,1,62339,6,6,3,7,4,1,2,0,0,40,1,1
17,1,368700,7,7,3,4,2,1,2,0,0,28,1,1
39,1,176186,13,10,1,10,3,1,2,0,0,50,1,0
29,2,266855,14,13,4,6,2,1,2,0,0,40,1,1
44,1,48087,14,13,1,5,3,1,2,0,0,40,1,0
24,1,121313,13,10,3,11,2,1,2,0,0,50,1,1
71,2,143437,15,14,1,4,3,1,2,10605,0,40,1,0
51,2,160724,14,13,1,4,3,2,2,0,2415,40,12,0
55,1,282753,3,3,2,3,6,5,2,0,0,25,1,1
41,1,194636,14,13,1,5,3,1,2,0,0,60,1,0
23,1,153044,9,9,3,7,6,5,1,0,0,7,1,1
38,1,411797,12,11,2,9,6,1,1,0,0,40,1,1
39,1,117683,9,9,1,11,3,1,2,0,0,40,1,0
19,1,376540,9,9,3,9,4,1,1,0,0,30,1,1
49,1,72393,5,5,2,8,4,1,1,0,0,40,1,1
32,1,270335,14,13,1,9,5,1,2,0,0,40,16,0
27,1,96226,9,9,1,2,3,1,2,0,0,70,1,1
38,1,95336,14,13,1,4,3,1,2,0,0,50,1,0
33,1,258498,13,10,1,2,1,1,1,0,0,60,1,1
63,9,149698,13,10,1,15,3,1,2,0,0,15,1,1
23,1,205865,14,13,3,5,2,1,2,0,0,28,1,1
33,3,155781,13,10,1,2,3,1,2,0,0,60,42,1
54,2,406468,9,9,1,4,3,5,2,0,0,40,1,1
29,1,177119,12,11,2,1,4,1,1,2174,0,45,1,1
48,9,144397,13,10,2,15,6,5,1,0,0,30,1,1
35,2,372525,14,13,3,5,4,1,2,0,0,40,1,1
